# npcId	objId	min	max	numerator	denominator	rolls	name	rollType
7745	13391	10	14	19	250	1	Lizardman fang	M
7745	7054	2	2	3	50	1	Chilli potato	M
7745	1399	1	1	17	500	1	Earth battlestaff	M
7745	13393	1	1	1	250	1	Xeric's talisman	M
7745	1407	1	1	17	500	1	Mystic earth staff	M
7745	1347	1	1	4	125	1	Rune warhammer	M
7745	2722	1	1	1	200	1	Clue scroll (hard)	I
7745	10976	1	1	1	400	1	Long bone	I
7745	1113	1	1	3	125	1	Rune chainbody	M
7745	12073	1	1	1	1200	1	Clue scroll (elite)	I
7745	10977	1	1	2	10025	1	Curved bone	I
7745	2489	1	1	1	50	1	Red d'hide vambraces	M
7745	556	60	80	1	20	1	Air rune	M
7622	526	1	1	1	1	1	Bones	G
7622	588	1	1	1	1	1	Orbs of protection	G
3131	25772	1	1	1	1	1	Malicious ashes	G
3131	560	5	10	8	127	1	Death rune	M
3131	565	5	10	8	127	1	Blood rune	M
3131	995	1300	1400	66	127	1	Coins	M
3131	385	3	3	8	127	1	Shark	M
3131	7060	2	2	8	127	1	Tuna potato	M
3131	246	5	10	8	127	1	Wine of zamorak	M
3131	145	1	1	2	127	1	Super attack(3)	M
3131	157	1	1	2	127	1	Super strength(3)	M
3131	2722	1	1	1	128	1	Clue scroll (hard)	I
3131	6805	1	1	1	5000	1	Lesser demon champion scroll	I
3131	11824	1	1	3	16129	1	Zamorakian spear	M
3131	995	1300	1400	124	16129	1	Coins	M
3131	11818	1	1	1	1524	1	Godsword shard 1	M
3131	11820	1	1	1	1524	1	Godsword shard 2	M
3131	11822	1	1	1	1524	1	Godsword shard 3	M
3131	995	1300	1400	3	508	1	Coins	M
3131	886	95	100	7	127	1	Steel arrow	M
3131	808	95	100	8	127	1	Steel dart	M
596	1623	1	1	1	512	1	Uncut sapphire	M
596	1621	1	1	1	1024	1	Uncut emerald	M
596	1619	1	1	1	2048	1	Uncut ruby	M
596	1452	1	1	25	136544	1	Chaos talisman	M
596	1462	1	1	25	136544	1	Nature talisman	M
596	1617	1	1	1	8192	1	Uncut diamond	M
596	830	5	5	1	16384	1	Rune javelin	M
596	987	1	1	1	16384	1	Loop half of key	M
596	985	1	1	1	16384	1	Tooth half of key	M
596	1247	1	1	1	262144	1	Rune spear	M
596	2366	1	1	1	524288	1	Shield left half	M
596	1249	1	1	7	4893737	1	Dragon spear	M
596	526	1	1	1	1	1	Bones	G
596	199	1	1	10	171	1	Grimy guam leaf	M
596	201	1	1	5	114	1	Grimy marrentill	M
596	203	1	1	10	303	1	Grimy tarromin	M
596	205	1	1	1	39	1	Grimy harralander	M
596	207	1	1	5	248	1	Grimy ranarr weed	M
596	209	1	1	10	683	1	Grimy irit leaf	M
596	211	1	1	1	91	1	Grimy avantoe	M
596	213	1	1	5	546	1	Grimy kwuarm	M
596	215	1	1	2	273	1	Grimy cadantine	M
596	2485	1	1	1	182	1	Grimy lantadyme	M
596	1325	1	1	3	128	1	Steel scimitar	M
596	217	1	1	1	182	1	Grimy dwarf weed	M
596	995	18	18	21	128	1	Coins	M
596	995	10	10	5	64	1	Coins	M
596	995	26	26	1	16	1	Coins	M
596	995	35	35	3	64	1	Coins	M
596	995	40	40	1	64	1	Coins	M
596	313	7	7	21	128	1	Fishing bait	M
596	313	10	10	5	128	1	Fishing bait	M
596	6716	1	1	3	128	1	Karamthulhu	M
596	440	1	1	1	128	1	Iron ore	M
596	1203	1	1	1	64	1	Iron dagger	M
596	1025	1	1	1	128	1	Right eye patch	M
596	6721	1	1	1	128	1	Rusty scimitar	M
596	877	2	12	3	128	1	Bronze bolts	M
596	7863	1	1	1	4	1	Zombie bone	M
596	6807	1	1	1	5000	1	Zombie champion scroll	I
596	526	1	1	1	1	1	Bones	G
596	9141	2	12	3	128	1	Steel bolts	M
596	1209	1	1	1	64	1	Mithril dagger	M
596	8926	1	1	3	128	1	Bandana eyepatch (blue)	M
596	8925	1	1	5	128	1	Bandana eyepatch (red)	M
596	556	3	3	3	128	1	Air rune	M
596	1025	1	1	1	128	1	Right eye patch	M
596	1329	1	1	3	128	1	Mithril scimitar	M
596	555	23	23	1	128	1	Water rune	M
596	559	6	6	1	64	1	Body rune	M
596	562	7	7	1	128	1	Chaos rune	M
596	564	5	5	3	128	1	Cosmic rune	M
596	563	2	2	3	128	1	Law rune	M
596	199	1	1	10	171	1	Grimy guam leaf	M
596	201	1	1	5	114	1	Grimy marrentill	M
596	203	1	1	10	303	1	Grimy tarromin	M
596	564	2	2	3	128	1	Cosmic rune	M
596	205	1	1	1	39	1	Grimy harralander	M
596	207	1	1	5	248	1	Grimy ranarr weed	M
596	209	1	1	10	683	1	Grimy irit leaf	M
596	211	1	1	1	91	1	Grimy avantoe	M
596	213	1	1	5	546	1	Grimy kwuarm	M
596	215	1	1	2	273	1	Grimy cadantine	M
596	2485	1	1	1	182	1	Grimy lantadyme	M
596	217	1	1	1	182	1	Grimy dwarf weed	M
596	995	30	30	5	64	1	Coins	M
596	995	38	38	21	128	1	Coins	M
596	559	3	3	1	64	1	Body rune	M
596	995	46	46	1	16	1	Coins	M
596	995	55	55	3	64	1	Coins	M
596	995	60	60	1	64	1	Coins	M
596	313	10	10	11	64	1	Fishing bait	M
596	6721	1	1	1	128	1	Rusty scimitar	M
596	7157	1	1	1	128	1	Braindeath 'rum'	M
596	555	17	17	1	128	1	Water rune	M
596	7863	1	1	1	4	1	Zombie bone	M
596	6807	1	1	1	5000	1	Zombie champion scroll	I
596	562	4	4	1	128	1	Chaos rune	M
1877	1623	1	1	1	512	1	Uncut sapphire	M
1877	1621	1	1	1	1024	1	Uncut emerald	M
1877	1619	1	1	1	2048	1	Uncut ruby	M
1877	1452	1	1	25	136544	1	Chaos talisman	M
1877	1462	1	1	25	136544	1	Nature talisman	M
1877	1617	1	1	1	8192	1	Uncut diamond	M
1877	830	5	5	1	16384	1	Rune javelin	M
1877	987	1	1	1	16384	1	Loop half of key	M
1877	985	1	1	1	16384	1	Tooth half of key	M
1877	1247	1	1	1	262144	1	Rune spear	M
1877	2366	1	1	1	524288	1	Shield left half	M
1877	1249	1	1	7	4893737	1	Dragon spear	M
1877	532	1	1	1	1	1	Big bones	G
1877	557	12	36	5	64	1	Earth rune	M
1877	561	4	12	5	128	1	Nature rune	M
1877	563	4	8	5	128	1	Law rune	M
1877	199	1	1	1	256	1	Grimy guam leaf	M
1877	201	1	1	10	3413	1	Grimy marrentill	M
1877	203	1	1	10	4551	1	Grimy tarromin	M
1877	205	1	1	10	5851	1	Grimy harralander	M
1877	207	1	1	10	7447	1	Grimy ranarr weed	M
1877	209	1	1	1	1024	1	Grimy irit leaf	M
1877	211	1	1	10	13653	1	Grimy avantoe	M
1877	1161	1	1	5	64	1	Adamant full helm	M
1877	213	1	1	5	8192	1	Grimy kwuarm	M
1877	215	1	1	1	2048	1	Grimy cadantine	M
1877	2485	1	1	10	27307	1	Grimy lantadyme	M
1877	217	1	1	10	27307	1	Grimy dwarf weed	M
1877	5100	1	1	1	89	1	Limpwurt seed	M
1877	5323	1	1	10	931	1	Strawberry seed	M
1877	5292	1	1	5	488	1	Marrentill seed	M
1877	5104	1	1	5	663	1	Jangerberry seed	M
1877	5293	1	1	2	287	1	Tarromin seed	M
1877	5311	1	1	10	1469	1	Wildblood seed	M
1877	1119	1	1	5	64	1	Steel platebody	M
1877	5321	1	1	5	968	1	Watermelon seed	M
1877	5294	1	1	5	1089	1	Harralander seed	M
1877	22879	1	1	10	3049	1	Snape grass seed	M
1877	5295	1	1	10	3127	1	Ranarr seed	M
1877	5105	1	1	10	3587	1	Whiteberry seed	M
1877	5282	1	1	2	841	1	Mushroom spore	M
1877	5296	1	1	10	4517	1	Toadflax seed	M
1877	5281	1	1	2	1355	1	Belladonna seed	M
1877	5297	1	1	2	1355	1	Irit seed	M
1877	5106	1	1	10	9381	1	Poison ivy seed	M
1877	1343	1	1	5	128	1	Mithril warhammer	M
1877	5298	1	1	5	5081	1	Avantoe seed	M
1877	5280	1	1	5	5081	1	Cactus seed	M
1877	5299	1	1	1	1355	1	Kwuarm seed	M
1877	22873	1	1	5	7622	1	Potato cactus seed	M
1877	5300	1	1	1	2439	1	Snapdragon seed	M
1877	5301	1	1	10	30487	1	Cadantine seed	M
1877	5302	1	1	1	4065	1	Lantadyme seed	M
1877	5303	1	1	2	12195	1	Dwarf weed seed	M
1877	5304	1	1	10	121949	1	Torstol seed	M
1877	995	200	200	5	32	1	Coins	M
1877	1357	1	1	5	128	1	Adamant axe	M
1877	384	2	8	5	64	1	Raw shark	M
1877	402	3	9	5	64	1	Seaweed	M
1877	1760	18	42	5	64	1	Ball of wool	M
1877	1201	1	1	1	64	1	Rune kiteshield	M
1877	13483	1	1	1	20	1	Ensouled troll head	I
1877	10976	1	1	1	400	1	Long bone	I
1877	10977	1	1	2	10025	1	Curved bone	I
1877	3122	1	1	1	128	1	Granite shield	M
1877	1347	1	1	1	128	1	Rune warhammer	M
1877	557	8	14	5	64	1	Earth rune	M
300	526	1	1	1	1	1	Bones	G
300	1591	1	1	1	1	1	Jail key	G
1547	526	1	1	1	1	1	Bones	G
1547	561	1	1	1	128	1	Nature rune	M
1547	886	5	5	1	128	1	Steel arrow	M
1547	5318	4	4	1	19	1	Potato seed	M
1547	5319	4	4	1	25	1	Onion seed	M
1547	5324	4	4	1	38	1	Cabbage seed	M
1547	5322	3	3	1	77	1	Tomato seed	M
1547	5320	3	3	1	155	1	Sweetcorn seed	M
1547	5323	2	2	1	311	1	Strawberry seed	M
1547	5321	2	2	1	651	1	Watermelon seed	M
1547	22879	2	2	1	896	1	Snape grass seed	M
1547	9140	2	12	5	64	1	Iron bolts	M
1547	995	1	1	19	128	1	Coins	M
1547	995	7	7	1	8	1	Coins	M
1547	995	5	5	9	64	1	Coins	M
1547	995	12	12	9	128	1	Coins	M
1547	995	4	4	1	16	1	Coins	M
1547	995	25	25	1	32	1	Coins	M
1547	995	17	17	1	32	1	Coins	M
1547	995	30	30	1	64	1	Coins	M
1547	1203	1	1	3	64	1	Iron dagger	M
1547	1446	1	1	3	128	1	Body talisman	M
1547	886	1	1	1	32	1	Steel arrow	M
1547	1947	1	1	1	128	1	Grain	M
1547	440	1	1	1	128	1	Iron ore	M
1547	2801	1	1	1	128	1	Clue scroll (medium)	I
1547	995	30	30	1	1	1	Coins	G
1547	882	1	1	3	128	1	Bronze arrow	M
1547	556	6	6	1	64	1	Air rune	M
1547	557	3	3	1	64	1	Earth rune	M
1547	554	2	2	1	64	1	Fire rune	M
1547	565	1	1	1	128	1	Blood rune	M
1547	562	1	1	1	128	1	Chaos rune	M
2920	11337	1	1	1	1	1	Mangled bones	G
3977	23182	1	1	1	90	1	Clue scroll (beginner)	I
6407	1623	1	1	1	276	1	Uncut sapphire	M
6407	1621	1	1	1	552	1	Uncut emerald	M
6407	1619	1	1	1	1104	1	Uncut ruby	M
6407	1452	1	1	100	294423	1	Chaos talisman	M
6407	1462	1	1	100	294423	1	Nature talisman	M
6407	1617	1	1	1	4416	1	Uncut diamond	M
6407	830	5	5	1	8832	1	Rune javelin	M
6407	987	1	1	1	8832	1	Loop half of key	M
6407	985	1	1	1	8832	1	Tooth half of key	M
6407	1247	1	1	1	141312	1	Rune spear	M
6407	2366	1	1	1	282624	1	Shield left half	M
6407	1249	1	1	25	9421536	1	Dragon spear	M
6407	526	1	1	1	1	1	Bones	G
6407	1525	1	1	5	138	1	Grimy snake weed	M
6407	199	1	1	5	251	1	Grimy guam leaf	M
6407	201	1	1	10	669	1	Grimy marrentill	M
6407	203	1	1	5	446	1	Grimy tarromin	M
6407	205	1	1	10	1147	1	Grimy harralander	M
6407	207	1	1	1	146	1	Grimy ranarr weed	M
6407	209	1	1	10	2007	1	Grimy irit leaf	M
6407	211	1	1	5	1338	1	Grimy avantoe	M
6407	213	1	1	5	1606	1	Grimy kwuarm	M
6407	215	1	1	2	803	1	Grimy cadantine	M
6407	1237	1	1	7	138	1	Bronze spear	M
6407	2485	1	1	10	5353	1	Grimy lantadyme	M
6407	217	1	1	10	5353	1	Grimy dwarf weed	M
6407	6306	15	15	25	138	1	Trading sticks	M
6407	231	1	1	10	69	1	Snape grass	M
6407	225	1	1	2	23	1	Limpwurt root	M
6407	3188	1	1	2	23	1	Cleaning cloth	M
6407	561	3	3	4	69	1	Nature rune	M
6407	6306	62	62	5	138	1	Trading sticks	M
6407	444	1	1	5	138	1	Gold ore	M
6407	183	1	1	1	46	1	Superantipoison(2)	M
6407	827	10	10	1	46	1	Steel javelin	M
6407	181	1	1	1	138	1	Superantipoison(3)	M
6407	2309	1	1	1	138	1	Bread	M
6407	438	1	1	1	138	1	Tin ore	M
6407	1933	1	1	1	138	1	Pot of flour	M
6407	2801	1	1	1	138	1	Clue scroll (medium)	I
6407	1239	1	1	1	69	1	Iron spear	M
6407	887	5	5	1	69	1	Steel arrow(p)	M
6407	828	10	10	1	69	1	Mithril javelin	M
6407	1243	1	1	1	138	1	Mithril spear	M
6407	1533	1	1	5	138	1	Grimy rogue's purse	M
2056	526	1	1	1	1	1	Bones	G
2056	1379	1	1	1	32	1	Staff	M
2056	1017	1	1	3	64	1	Wizard hat	M
2056	581	1	1	3	128	1	Black robe	M
2056	557	36	36	1	32	1	Earth rune	M
2056	556	10	10	3	128	1	Air rune	M
2056	555	10	10	3	128	1	Water rune	M
2056	557	10	10	3	128	1	Earth rune	M
2056	554	10	10	3	128	1	Fire rune	M
2056	556	18	18	1	64	1	Air rune	M
2056	555	18	18	1	64	1	Water rune	M
2056	557	18	18	1	64	1	Earth rune	M
2056	554	18	18	1	64	1	Fire rune	M
2056	561	4	4	7	128	1	Nature rune	M
2056	562	4	4	3	64	1	Chaos rune	M
2056	558	10	10	3	128	1	Mind rune	M
2056	559	10	10	3	128	1	Body rune	M
2056	558	18	18	1	64	1	Mind rune	M
2056	559	18	18	1	64	1	Body rune	M
2056	565	2	2	1	64	1	Blood rune	M
2056	564	2	2	1	128	1	Cosmic rune	M
2056	563	3	3	1	128	1	Law rune	M
2056	995	1	1	17	128	1	Coins	M
2056	995	2	2	1	8	1	Coins	M
2056	995	4	4	9	128	1	Coins	M
2056	995	29	29	3	128	1	Coins	M
2056	995	30	30	1	128	1	Coins	M
2056	1444	1	1	1	64	1	Water talisman	M
2056	1442	1	1	1	64	1	Fire talisman	M
2056	11941	1	1	1	7	1	Looting bag	M
2056	23182	1	1	1	35	1	Clue scroll (beginner)	I
231	2859	1	1	1	1	1	Wolf bones	G
231	7830	1	1	1	4	1	Wolf bone	I
231	11941	1	1	1	6	1	Looting bag	I
231	23182	1	1	1	128	1	Clue scroll (beginner)	I
8070	199	1	1	5	122	1	Grimy guam leaf	M
8070	201	1	1	2	65	1	Grimy marrentill	M
8070	203	1	1	10	433	1	Grimy tarromin	M
8070	205	1	1	10	557	1	Grimy harralander	M
8070	207	1	1	10	709	1	Grimy ranarr weed	M
8070	209	1	1	2	195	1	Grimy irit leaf	M
8070	211	1	1	1	130	1	Grimy avantoe	M
8070	213	1	1	1	156	1	Grimy kwuarm	M
8070	215	1	1	1	195	1	Grimy cadantine	M
8070	2485	1	1	10	2601	1	Grimy lantadyme	M
8070	217	1	1	10	2601	1	Grimy dwarf weed	M
8070	21257	1	1	1	301	1	Slayer's enchantment	M
8070	199	1	1	5	128	1	Grimy guam leaf	M
8070	201	1	1	10	341	1	Grimy marrentill	M
8070	203	1	1	2	91	1	Grimy tarromin	M
8070	205	1	1	2	117	1	Grimy harralander	M
8070	207	1	1	2	149	1	Grimy ranarr weed	M
8070	209	1	1	5	512	1	Grimy irit leaf	M
8070	211	1	1	2	273	1	Grimy avantoe	M
8070	213	1	1	5	819	1	Grimy kwuarm	M
8070	215	1	1	5	1024	1	Grimy cadantine	M
8070	2485	1	1	10	2731	1	Grimy lantadyme	M
8070	217	1	1	10	2731	1	Grimy dwarf weed	M
2842	1623	1	1	3	512	1	Uncut sapphire	M
2842	1621	1	1	3	1024	1	Uncut emerald	M
2842	1619	1	1	3	2048	1	Uncut ruby	M
2842	1452	1	1	75	136544	1	Chaos talisman	M
2842	1462	1	1	75	136544	1	Nature talisman	M
2842	1617	1	1	3	8192	1	Uncut diamond	M
2842	830	5	5	3	16384	1	Rune javelin	M
2842	987	1	1	3	16384	1	Loop half of key	M
2842	985	1	1	3	16384	1	Tooth half of key	M
2842	1247	1	1	3	262144	1	Rune spear	M
2842	2366	1	1	3	524288	1	Shield left half	M
2842	1249	1	1	32	7457123	1	Dragon spear	M
2842	1363	1	1	3	128	1	Iron battleaxe	M
2842	565	2	2	1	128	1	Blood rune	M
2842	199	1	1	5	256	1	Grimy guam leaf	M
2842	201	1	1	10	683	1	Grimy marrentill	M
2842	203	1	1	1	91	1	Grimy tarromin	M
2842	205	1	1	1	117	1	Grimy harralander	M
2842	207	1	1	10	1489	1	Grimy ranarr weed	M
2842	209	1	1	5	1024	1	Grimy irit leaf	M
2842	211	1	1	10	2731	1	Grimy avantoe	M
2842	213	1	1	10	3277	1	Grimy kwuarm	M
2842	215	1	1	5	2048	1	Grimy cadantine	M
2842	1428	1	1	1	128	1	Mithril mace	M
2842	2485	1	1	10	5461	1	Grimy lantadyme	M
2842	217	1	1	10	5461	1	Grimy dwarf weed	M
2842	5100	1	1	5	272	1	Limpwurt seed	M
2842	5323	1	1	10	569	1	Strawberry seed	M
2842	5292	1	1	5	298	1	Marrentill seed	M
2842	5104	1	1	1	81	1	Jangerberry seed	M
2842	5293	1	1	10	877	1	Tarromin seed	M
2842	5311	1	1	5	449	1	Wildblood seed	M
2842	5321	1	1	10	1183	1	Watermelon seed	M
2842	5294	1	1	10	1331	1	Harralander seed	M
2842	561	4	4	5	64	1	Nature rune	M
2842	22879	1	1	10	1863	1	Snape grass seed	M
2842	5295	1	1	10	1911	1	Ranarr seed	M
2842	5105	1	1	5	1096	1	Whiteberry seed	M
2842	5282	1	1	1	257	1	Mushroom spore	M
2842	5296	1	1	1	276	1	Toadflax seed	M
2842	5281	1	1	1	414	1	Belladonna seed	M
2842	5297	1	1	1	414	1	Irit seed	M
2842	5106	1	1	10	5733	1	Poison ivy seed	M
2842	5298	1	1	1	621	1	Avantoe seed	M
2842	5280	1	1	1	621	1	Cactus seed	M
2842	562	3	3	1	16	1	Chaos rune	M
2842	5299	1	1	1	828	1	Kwuarm seed	M
2842	22873	1	1	5	4658	1	Potato cactus seed	M
2842	5300	1	1	2	2981	1	Snapdragon seed	M
2842	5301	1	1	10	18631	1	Cadantine seed	M
2842	5302	1	1	10	24841	1	Lantadyme seed	M
2842	5303	1	1	5	18631	1	Dwarf weed seed	M
2842	5304	1	1	5	37262	1	Torstol seed	M
2842	995	15	15	39	128	1	Coins	M
2842	995	5	5	9	64	1	Coins	M
2842	995	10	10	5	64	1	Coins	M
2842	563	2	2	7	128	1	Law rune	M
2842	564	2	2	5	128	1	Cosmic rune	M
2842	11941	1	1	1	3	1	Looting bag	I
2842	2801	1	1	1	128	1	Clue scroll (medium)	I
2842	21257	1	1	1	273	1	Slayer's enchantment	M
2842	888	3	3	5	128	1	Mithril arrow	M
2842	890	2	2	3	128	1	Adamant arrow	M
2842	560	2	2	3	128	1	Death rune	M
10818	22504	1	1	1	1	1	Serafina's diary	G
10719	1623	1	1	1	256	1	Uncut sapphire	M
10719	1621	1	1	1	512	1	Uncut emerald	M
10719	1619	1	1	1	1024	1	Uncut ruby	M
10719	1452	1	1	25	68272	1	Chaos talisman	M
10719	1462	1	1	25	68272	1	Nature talisman	M
10719	1617	1	1	1	4096	1	Uncut diamond	M
10719	830	5	5	1	8192	1	Rune javelin	M
10719	987	1	1	1	8192	1	Loop half of key	M
10719	985	1	1	1	8192	1	Tooth half of key	M
10719	1247	1	1	1	131072	1	Rune spear	M
10719	2366	1	1	1	262144	1	Shield left half	M
10719	1249	1	1	25	8738816	1	Dragon spear	M
10719	11941	1	1	1	14	1	Looting bag	M
10719	23182	1	1	1	100	1	Clue scroll (beginner)	I
10719	6806	1	1	1	5000	1	Skeleton champion scroll	M
10719	21257	1	1	1	301	1	Slayer's enchantment	M
10719	526	1	1	1	1	1	Bones	G
10719	1137	1	1	3	64	1	Iron med helm	M
10719	1279	1	1	1	32	1	Iron sword	M
10719	1349	1	1	1	64	1	Iron axe	M
10719	1323	1	1	1	128	1	Iron scimitar	M
10719	556	15	15	3	128	1	Air rune	M
10719	555	9	9	3	128	1	Water rune	M
10719	562	5	5	3	128	1	Chaos rune	M
10719	884	12	12	1	64	1	Iron arrow	M
10719	563	2	2	1	64	1	Law rune	M
10719	564	2	2	1	128	1	Cosmic rune	M
10719	995	10	10	11	32	1	Coins	M
10719	995	5	5	25	128	1	Coins	M
10719	995	25	25	1	16	1	Coins	M
10719	995	45	45	1	32	1	Coins	M
10719	995	65	65	3	128	1	Coins	M
10719	995	1	1	1	64	1	Coins	M
10719	2349	1	1	5	128	1	Bronze bar	M
6609	532	1	1	1	1	1	Big bones	G
6609	566	250	250	5	128	1	Soul rune	M
6609	2	250	250	1	32	1	Cannonball	M
6609	1620	20	20	7	128	1	Uncut ruby	M
6609	1618	10	10	7	128	1	Uncut diamond	M
6609	8836	400	400	3	64	1	Mahogany logs	M
6609	226	25	25	5	128	1	Limpwurt root	M
6609	1514	100	100	5	128	1	Magic logs	M
6609	1750	75	75	3	128	1	Red dragonhide	M
6609	5975	60	60	1	64	1	Coconut	M
6609	1631	1	1	1	64	1	Uncut dragonstone	M
6609	12603	1	1	1	512	1	Tyrannical ring	R:unique
6609	3050	100	100	1	128	1	Grimy toadflax	M
6609	5295	5	5	5	128	1	Ranarr seed	M
6609	5300	3	3	5	128	1	Snapdragon seed	M
6609	5316	1	1	1	128	1	Magic seed	M
6609	5289	1	1	1	128	1	Palm tree seed	M
6609	5315	1	1	1	128	1	Yew seed	M
6609	995	15000	19999	19	128	1	Coins	M
6609	11936	8	8	5	64	1	Dark crab	M
6609	3024	3	3	5	64	1	Super restore(4)	M
6609	6035	100	100	19	512	1	Supercompost	M
6609	1275	1	1	3	32	1	Rune pickaxe	M
6609	537	30	30	3	128	1	Dragon bones	M
6609	11940	375	375	1	128	1	Dark fishing bait	M
6609	11941	1	1	1	3	1	Looting bag	I
6609	12073	1	1	1	100	1	Clue scroll (elite)	I
6609	10976	1	1	1	400	1	Long bone	I
6609	13178	1	1	1	2000	1	Callisto cub	I
6609	10977	1	1	2	10025	1	Curved bone	I
6609	21257	1	1	1	30	1	Slayer's enchantment	M
6609	1319	1	1	3	128	1	Rune 2h sword	M
6609	11920	1	1	3	512	1	Dragon pickaxe	R:unique
6609	7158	1	1	1	256	1	Dragon 2h sword	R:unique
6609	565	200	200	7	128	1	Blood rune	M
6609	562	400	400	7	128	1	Chaos rune	M
6609	560	300	300	7	128	1	Death rune	M
6082	526	1	1	1	1	1	Bones	G
429	1623	1	1	5	512	1	Uncut sapphire	M
429	1621	1	1	5	1024	1	Uncut emerald	M
429	1619	1	1	5	2048	1	Uncut ruby	M
429	1452	1	1	125	136544	1	Chaos talisman	M
429	1462	1	1	125	136544	1	Nature talisman	M
429	1617	1	1	5	8192	1	Uncut diamond	M
429	830	5	5	5	16384	1	Rune javelin	M
429	987	1	1	5	16384	1	Loop half of key	M
429	985	1	1	5	16384	1	Tooth half of key	M
429	1247	1	1	5	262144	1	Rune spear	M
429	2366	1	1	5	524288	1	Shield left half	M
429	1249	1	1	71	9927295	1	Dragon spear	M
429	526	1	1	1	1	1	Bones	G
429	561	15	15	5	128	1	Nature rune	M
429	561	37	37	1	128	1	Nature rune	M
429	199	1	3	2	33	1	Grimy guam leaf	M
429	201	1	3	1	22	1	Grimy marrentill	M
429	203	1	3	5	147	1	Grimy tarromin	M
429	205	1	3	5	189	1	Grimy harralander	M
429	207	1	3	1	48	1	Grimy ranarr weed	M
429	209	1	3	10	661	1	Grimy irit leaf	M
429	211	1	3	10	881	1	Grimy avantoe	M
429	213	1	3	10	1057	1	Grimy kwuarm	M
429	1069	1	1	7	128	1	Steel platelegs	M
429	215	1	3	10	1321	1	Grimy cadantine	M
429	2485	1	3	5	881	1	Grimy lantadyme	M
429	217	1	3	5	881	1	Grimy dwarf weed	M
429	5296	1	1	10	357	1	Toadflax seed	M
429	5297	1	1	5	262	1	Irit seed	M
429	5281	1	1	10	541	1	Belladonna seed	M
429	5106	1	1	10	763	1	Poison ivy seed	M
429	5298	1	1	10	763	1	Avantoe seed	M
429	5280	1	1	10	799	1	Cactus seed	M
429	22873	1	1	10	1119	1	Potato cactus seed	M
429	1355	1	1	3	128	1	Mithril axe	M
429	5299	1	1	10	1119	1	Kwuarm seed	M
429	5300	1	1	5	839	1	Snapdragon seed	M
429	5301	1	1	10	2397	1	Cadantine seed	M
429	5302	1	1	5	1678	1	Lantadyme seed	M
429	22879	3	3	5	2098	1	Snape grass seed	M
429	5303	1	1	5	2797	1	Dwarf weed seed	M
429	5304	1	1	10	8391	1	Torstol seed	M
429	225	1	1	7	128	1	Limpwurt root	M
429	995	44	44	29	128	1	Coins	M
429	995	132	132	3	32	1	Coins	M
429	1197	1	1	1	128	1	Mithril kiteshield	M
429	995	440	440	1	128	1	Coins	M
429	1161	1	1	1	128	1	Adamant full helm	M
429	2722	1	1	1	128	1	Clue scroll (hard)	I
429	1213	1	1	1	128	1	Rune dagger	M
429	11902	1	1	1	500	1	Leaf-bladed sword	M
429	4113	1	1	1	512	1	Mystic robe bottom (light)	M
429	563	3	3	3	64	1	Law rune	M
10526	1623	1	1	1	512	1	Uncut sapphire	M
10526	1621	1	1	1	1024	1	Uncut emerald	M
10526	1619	1	1	1	2048	1	Uncut ruby	M
10526	1452	1	1	25	136544	1	Chaos talisman	M
10526	1462	1	1	25	136544	1	Nature talisman	M
10526	1617	1	1	1	8192	1	Uncut diamond	M
10526	830	5	5	1	16384	1	Rune javelin	M
10526	987	1	1	1	16384	1	Loop half of key	M
10526	985	1	1	1	16384	1	Tooth half of key	M
10526	1247	1	1	1	262144	1	Rune spear	M
10526	2366	1	1	1	524288	1	Shield left half	M
10526	1249	1	1	7	4893737	1	Dragon spear	M
10526	1295	1	1	1	128	1	Steel longsword	M
10526	201	1	2	2	31	1	Grimy marrentill	M
10526	203	1	2	10	207	1	Grimy tarromin	M
10526	205	1	2	5	133	1	Grimy harralander	M
10526	207	1	2	10	339	1	Grimy ranarr weed	M
10526	209	1	2	2	93	1	Grimy irit leaf	M
10526	211	1	2	10	621	1	Grimy avantoe	M
10526	213	1	2	2	149	1	Grimy kwuarm	M
10526	215	1	2	10	931	1	Grimy cadantine	M
10526	2485	1	2	10	1241	1	Grimy lantadyme	M
10526	217	1	2	10	1241	1	Grimy dwarf weed	M
10526	1399	1	1	1	128	1	Earth battlestaff	M
10526	563	2	4	7	128	1	Law rune	M
10526	9142	12	24	1	64	1	Mithril bolts	M
10526	558	12	32	5	128	1	Mind rune	M
10526	556	30	50	1	32	1	Air rune	M
10526	557	10	20	1	64	1	Earth rune	M
10526	555	10	30	1	64	1	Water rune	M
10526	559	10	30	1	64	1	Body rune	M
10526	561	3	5	1	128	1	Nature rune	M
10526	995	3	3	5	128	1	Coins	M
10526	995	5	5	5	128	1	Coins	M
10526	1393	1	1	1	128	1	Fire battlestaff	M
10526	995	40	140	5	32	1	Coins	M
10526	228	2	4	5	64	1	Vial of water	M
10526	303	1	1	1	16	1	Small fishing net	M
10526	1759	1	1	1	128	1	Ball of wool	M
10526	231	1	1	1	128	1	Snape grass	M
10526	1397	1	1	1	128	1	Air battlestaff	M
10526	1395	1	1	1	128	1	Water battlestaff	M
10526	581	1	1	1	128	1	Black robe	M
10526	1015	1	1	1	128	1	Black skirt	M
10526	1017	1	1	1	128	1	Wizard hat	M
10526	199	1	2	5	58	1	Grimy guam leaf	M
3273	526	1	1	1	1	1	Bones	G
